Código Jurisdicción,Descripción Jurisdicción,Código Subjurisdicción,Descripción Subjurisdicción,Código Entidad,Descripción Entidad,Código Programa,Descripción Programa,Código Subprograma,Descripción Subprograma,Código Inciso,Descripción Inciso,Código Principal,Descripción Principal,Crédito 2019
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",45,"Políticas Federales para la Promoción de los Derechos de Niños y Adolescentes",0,"Políticas Federales para la Promoción de los Derechos de Niños y Adolescentes",5,"Transferencias",7,"Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes", 16.722.477,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",45,"Políticas Federales para la Promoción de los Derechos de Niños y Adolescentes",0,"Políticas Federales para la Promoción de los Derechos de Niños y Adolescentes",5,"Transferencias",8,"Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital", 22.557.579,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",1,"Gastos en Personal",1,"Personal Permanente", 33.565.008,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",1,"Gastos en Personal",3,"Servicios Extraordinarios", 9.470.473,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",1,"Gastos en Personal",5,"Asistencia Social al Personal", 2.046.141,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",1,"Gastos en Personal",8,"Personal contratado", 138.636.183,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",2,"Bienes de Consumo",1,"Productos Alimenticios, Agropecuarios y Forestales", 45.000.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",2,"Bienes de Consumo",2,"Textiles y Vestuario", 256.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",2,"Bienes de Consumo",3,"Productos de Papel, Cartón e Impresos", 5.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",2,"Bienes de Consumo",5,"Productos Químicos, Combustibles y Lubricantes", 31.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",2,"Bienes de Consumo",6,"Productos de Minerales No Metálicos", 14.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",2,"Bienes de Consumo",7,"Productos Metálicos", 5.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",2,"Bienes de Consumo",9,"Otros Bienes de Consumo", 1.012.060,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",3,"Servicios No Personales",1,"Servicios Básicos", 3.824.115,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",3,"Servicios No Personales",2,"Alquileres y Derechos", 108.880,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",3,"Servicios No Personales",3,"Mantenimiento, Reparación y Limpieza", 59.692.449,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",3,"Servicios No Personales",5,"Servicios Comerciales y Financieros", 38.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",3,"Servicios No Personales",7,"Pasajes y Viáticos", 1.710.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",3,"Servicios No Personales",9,"Otros Servicios", 1.200.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",4,"Bienes de Uso",2,"Construcciones", 5.327.675,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",4,"Bienes de Uso",3,"Maquinaria y Equipo", 621.096,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",5,"Transferencias",1,"Transf. al Sector Privado para Financiar Gastos Corrientes", 12.000.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",5,"Transferencias",2,"Transf. al Sector Privado para Financiar Gastos Capital", 3.446.667,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",5,"Transferencias",7,"Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes", 23.000.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",46,"Promoción y Protección de los Derechos de Adultos Mayores",0,"Promoción y Protección de los Derechos de Adultos Mayores",5,"Transferencias",8,"Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital", 5.953.334,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",1,"Gastos en Personal",1,"Personal Permanente", 12.548.496,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",1,"Gastos en Personal",3,"Servicios Extraordinarios", 2.298.759,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",1,"Gastos en Personal",5,"Asistencia Social al Personal", 388.338,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",1,"Gastos en Personal",8,"Personal contratado", 128.289.231,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",2,"Bienes de Consumo",1,"Productos Alimenticios, Agropecuarios y Forestales", 20.000.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",2,"Bienes de Consumo",2,"Textiles y Vestuario", 5.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",2,"Bienes de Consumo",3,"Productos de Papel, Cartón e Impresos", 2.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",2,"Bienes de Consumo",5,"Productos Químicos, Combustibles y Lubricantes", 7.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",2,"Bienes de Consumo",6,"Productos de Minerales No Metálicos", 1.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",2,"Bienes de Consumo",7,"Productos Metálicos", 1.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",2,"Bienes de Consumo",9,"Otros Bienes de Consumo", 2.510.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",3,"Servicios No Personales",1,"Servicios Básicos", 2.859.608,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",3,"Servicios No Personales",2,"Alquileres y Derechos", 150.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",3,"Servicios No Personales",3,"Mantenimiento, Reparación y Limpieza", 19.757.190,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",3,"Servicios No Personales",5,"Servicios Comerciales y Financieros", 19.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",3,"Servicios No Personales",7,"Pasajes y Viáticos", 3.300.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",3,"Servicios No Personales",9,"Otros Servicios", 1.200.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",4,"Bienes de Uso",3,"Maquinaria y Equipo", 1.300.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",5,"Transferencias",1,"Transf. al Sector Privado para Financiar Gastos Corrientes", 138.622.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",5,"Transferencias",2,"Transf. al Sector Privado para Financiar Gastos Capital", 17.758.917,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",5,"Transferencias",7,"Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes", 130.000.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",47,"Promoción y Asistencia a Espacios de Primera Infancia",0,"Promoción y Asistencia a Espacios de Primera Infancia",5,"Transferencias",8,"Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital", 29.044.909,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",50,"Proyectos Productivos Comunitarios",0,"Proyectos Productivos Comunitarios",3,"Servicios No Personales",5,"Servicios Comerciales y Financieros", 9.000.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",50,"Proyectos Productivos Comunitarios",0,"Proyectos Productivos Comunitarios",5,"Transferencias",1,"Transf. al Sector Privado para Financiar Gastos Corrientes", 17.407.872.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",51,"Acciones para el Fortalecimiento de las Organizaciones de la Sociedad Civil",0,"Acciones para el Fortalecimiento de las Organizaciones de la Sociedad Civil",2,"Bienes de Consumo",9,"Otros Bienes de Consumo", 41.800,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",51,"Acciones para el Fortalecimiento de las Organizaciones de la Sociedad Civil",0,"Acciones para el Fortalecimiento de las Organizaciones de la Sociedad Civil",3,"Servicios No Personales",2,"Alquileres y Derechos", 23.750,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",51,"Acciones para el Fortalecimiento de las Organizaciones de la Sociedad Civil",0,"Acciones para el Fortalecimiento de las Organizaciones de la Sociedad Civil",3,"Servicios No Personales",5,"Servicios Comerciales y Financieros", 144.400,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",51,"Acciones para el Fortalecimiento de las Organizaciones de la Sociedad Civil",0,"Acciones para el Fortalecimiento de las Organizaciones de la Sociedad Civil",3,"Servicios No Personales",7,"Pasajes y Viáticos", 285.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",51,"Acciones para el Fortalecimiento de las Organizaciones de la Sociedad Civil",0,"Acciones para el Fortalecimiento de las Organizaciones de la Sociedad Civil",3,"Servicios No Personales",9,"Otros Servicios", 90.250,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",51,"Acciones para el Fortalecimiento de las Organizaciones de la Sociedad Civil",0,"Acciones para el Fortalecimiento de las Organizaciones de la Sociedad Civil",5,"Transferencias",1,"Transf. al Sector Privado para Financiar Gastos Corrientes", 51.000.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",52,"Apoyo al Plan Nacional de Primera Infancia",0,"Apoyo al Plan Nacional de Primera Infancia",2,"Bienes de Consumo",9,"Otros Bienes de Consumo", 1.283.066,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",52,"Apoyo al Plan Nacional de Primera Infancia",0,"Apoyo al Plan Nacional de Primera Infancia",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 16.817.239,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",52,"Apoyo al Plan Nacional de Primera Infancia",0,"Apoyo al Plan Nacional de Primera Infancia",3,"Servicios No Personales",7,"Pasajes y Viáticos", 376.804,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",52,"Apoyo al Plan Nacional de Primera Infancia",0,"Apoyo al Plan Nacional de Primera Infancia",4,"Bienes de Uso",2,"Construcciones", 89.425.417,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",53,"Integración Socio Urbana",0,"Integración Socio Urbana",1,"Gastos en Personal",1,"Personal Permanente", 22.540.327,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",53,"Integración Socio Urbana",0,"Integración Socio Urbana",1,"Gastos en Personal",8,"Personal contratado", 32.958.120,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",53,"Integración Socio Urbana",0,"Integración Socio Urbana",2,"Bienes de Consumo",9,"Otros Bienes de Consumo", 9.314,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",53,"Integración Socio Urbana",0,"Integración Socio Urbana",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 37.747.639,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",53,"Integración Socio Urbana",0,"Integración Socio Urbana",3,"Servicios No Personales",7,"Pasajes y Viáticos", 7.162.919,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",53,"Integración Socio Urbana",0,"Integración Socio Urbana",5,"Transferencias",1,"Transf. al Sector Privado para Financiar Gastos Corrientes", 21.522.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",53,"Integración Socio Urbana",0,"Integración Socio Urbana",5,"Transferencias",2,"Transf. al Sector Privado para Financiar Gastos Capital", 142.071.335,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",54,"Plan Nacional de Protección Social",0,"Plan Nacional de Protección Social",5,"Transferencias",1,"Transf. al Sector Privado para Financiar Gastos Corrientes", 440.007.951,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",55,"Responsabilidad Social",0,"Responsabilidad Social",2,"Bienes de Consumo",1,"Productos Alimenticios, Agropecuarios y Forestales", 2.000.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",55,"Responsabilidad Social",0,"Responsabilidad Social",3,"Servicios No Personales",5,"Servicios Comerciales y Financieros", 1.500.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",55,"Responsabilidad Social",0,"Responsabilidad Social",3,"Servicios No Personales",7,"Pasajes y Viáticos", 1.500.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",55,"Responsabilidad Social",0,"Responsabilidad Social",5,"Transferencias",1,"Transf. al Sector Privado para Financiar Gastos Corrientes", 2.000.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",1,"Gastos en Personal",1,"Personal Permanente", 47.567.654,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",1,"Gastos en Personal",2,"Personal Temporario", 78.537,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",1,"Gastos en Personal",3,"Servicios Extraordinarios", 354.668,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",1,"Gastos en Personal",4,"Asignaciones Familiares", -   
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",1,"Gastos en Personal",5,"Asistencia Social al Personal", 113.272,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",1,"Gastos en Personal",6,"Beneficios y Compensaciones", 293.148,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",1,"Gastos en Personal",8,"Personal contratado", 3.648.431,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",2,"Bienes de Consumo",1,"Productos Alimenticios, Agropecuarios y Forestales", 112.339,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",2,"Bienes de Consumo",2,"Textiles y Vestuario", 4.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",2,"Bienes de Consumo",3,"Productos de Papel, Cartón e Impresos", 96.831,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",2,"Bienes de Consumo",5,"Productos Químicos, Combustibles y Lubricantes", 104.544,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",2,"Bienes de Consumo",7,"Productos Metálicos", 2.500,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",2,"Bienes de Consumo",9,"Otros Bienes de Consumo", 191.100,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",3,"Servicios No Personales",1,"Servicios Básicos", 443.541,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",3,"Servicios No Personales",2,"Alquileres y Derechos", 319.838,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",3,"Servicios No Personales",3,"Mantenimiento, Reparación y Limpieza", 36.271,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 154.648,0 
